Date,01,02,03,04,05,06,07,08,09,10,11,12
1950-01-01,2.8593151896615625,4.844562360430425,5.447451186484691,16.770573447055185,40.583449070482374,37.731197052478656,9.625362632938298,3.526247463002537,1.582491241908183,1.976974942552241,3.568833553977912,6.38845941252786
1950-02-01,4.844562360430425,5.447451186484691,16.770573447055185,40.583449070482374,37.731197052478656,9.625362632938298,3.526247463002537,1.582491241908183,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318
1950-03-01,5.068119141157554,13.417003445665014,33.077959649888996,39.97990824612942,12.099153256553752,4.17383455080539,1.9109218028635944,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008
1950-04-01,10.901825944622384,27.44884258444396,41.66644164136749,13.954496224265345,4.659524866657531,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875
1950-05-01,27.44884258444396,41.66644164136749,13.954496224265345,4.659524866657531,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646
1950-06-01,41.66644164136749,13.954496224265345,4.659524866657531,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217
1950-07-01,13.954496224265345,4.659524866657531,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131
1950-08-01,4.659524866657531,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653
1950-09-01,2.157244723580153,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069
1950-10-01,1.976974942552241,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917
1950-11-01,3.568833553977912,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278
1950-12-01,6.38845941252786,5.592429972380318,4.596512420111008,5.5793554927527875,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396
1951-01-01,12.690779939043807,8.729216386331798,9.028260421642328,17.705213342985857,40.698485539889326,76.33957739517083,36.70616017136969,8.75547237367996,3.5072246013204578,2.025023751319278,2.72097759356396,2.7859113058788547
1951-02-01,8.729216386331798,9.028260421642328,17.705213342985857,40.698485539889326,76.33957739517083,36.70616017136969,8.75547237367996,3.5072246013204578,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975
1951-03-01,7.057457605134019,13.936247832293166,33.141868799559525,61.42900843651395,27.144040777904525,7.0789595011817354,2.980218113648191,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707
1951-04-01,11.109523699273646,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416
1951-05-01,27.47440624431217,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521
1951-06-01,50.24608171752131,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283
1951-07-01,19.972451232805653,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796
1951-08-01,5.821574846808069,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796,25.737711674556365
1951-09-01,2.5849632478939917,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796,25.737711674556365,9.194128382427312
1951-10-01,2.025023751319278,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796,25.737711674556365,9.194128382427312,3.5164041179188423
1951-11-01,2.72097759356396,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796,25.737711674556365,9.194128382427312,3.5164041179188423,2.2128430737991596
1951-12-01,2.7859113058788547,3.198522452623975,3.1905848799752707,4.282164932664416,9.872672113888521,30.993841849282283,48.399515080019796,25.737711674556365,9.194128382427312,3.5164041179188423,2.2128430737991596,2.5227167945458646
1952-01-01,1.918196100140262,2.4025424557209805,3.190902901244653,12.139381208752797,56.53594576225483,68.03002752641402,62.649832159247886,23.931963283966557,7.698708516432285,2.2128430737991596,2.5227167945458646,3.0171560428101527
1952-02-01,2.4025424557209805,3.190902901244653,12.139381208752797,56.53594576225483,68.03002752641402,62.649832159247886,23.931963283966557,7.698708516432285,2.2128430737991596,2.5227167945458646,3.0171560428101527,3.7744659154026508
